"","sampleID","rank","compound","drugPotential","lowCI","highCI","P","FDR","compound_avgRank"
"1732","sc5rJUQ042_Cancer_TN",71,"lapatinib",0.0480500948551874,-0.0183310197513797,0.114009465231152,0.144003019585645,0.233811354380994,80.48
"1733","sc5rJUQ042_Cancer_TN",72,"MLN.8054",0.048408407931461,-0.0179719896051346,0.114363930914396,0.141033534482856,0.231478953335991,78.52
"1734","sc5rJUQ042_Cancer_TN",73,"AZD.7762",0.0511741846892157,-0.0152001017021382,0.117099445102305,0.119670191183842,0.200779987430668,79.4
"1735","sc5rJUQ042_Cancer_TN",74,"AT.7519",0.0512966449725277,-0.0150773472456298,0.117220542327344,0.1187862996817,0.200779987430668,114.36
"1736","sc5rJUQ042_Cancer_TN",75,"amuvatinib",0.052312296074552,-0.0140591792382442,0.118224813059353,0.111651156054479,0.193785339818694,96.32
"1737","sc5rJUQ042_Cancer_TN",76,"TWS.119",0.0530017340190678,-0.0133679543489583,0.118906449029898,0.107003208575366,0.187877726684655,118.96
"1738","sc5rJUQ042_Cancer_TN",77,"palbociclib",0.0579436555521732,-0.00841136625096129,0.123790627800226,0.07801204074697,0.140235930390387,41.8
"1739","sc5rJUQ042_Cancer_TN",78,"KIN001.220",0.0584970315528832,-0.00785614487731382,0.124337339446233,0.0752072249112418,0.13682278266985,114.8
"1740","sc5rJUQ042_Cancer_TN",79,"NVP.AUY922",0.0585127641401877,-0.00784035922757289,0.124352881980233,0.0751287012309084,0.13682278266985,59.8
"1741","sc5rJUQ042_Cancer_TN",80,"SAR.245409",0.0610915482920655,-0.00525243037046096,0.126900077205745,0.0631326968315672,0.117691817550205,90.96
"1742","sc5rJUQ042_Cancer_TN",81,"XMD.132",0.0614547128594389,-0.00488790657188725,0.127258723465459,0.0615778554939685,0.117691817550205,81.72
"1743","sc5rJUQ042_Cancer_TN",82,"THZ.2.98.01",0.0615948399562464,-0.00474725030138042,0.127397102572245,0.0609864438166835,0.117691817550205,89.48
"1744","sc5rJUQ042_Cancer_TN",83,"alvocidib",0.062174134676675,-0.00416574008202222,0.127969143802309,0.0585911479416261,0.114899523885527,108.04
"1745","sc5rJUQ042_Cancer_TN",84,"sunitinib",0.0628052214976727,-0.00353218861698575,0.128592278812306,0.056071014581684,0.112747511050765,64.24
"1746","sc5rJUQ042_Cancer_TN",85,"BMS.777607",0.0643670850592136,-0.00196399633348437,0.130134239257846,0.0502192799123437,0.102474476577891,122.36
"1747","sc5rJUQ042_Cancer_TN",86,"ruxolitinib",0.0662070723519394,-0.000116134694105316,0.131950371196638,0.043989947506512,0.0909929051162098,68.44
"1748","sc5rJUQ042_Cancer_TN",87,"GSK.1070916",0.067919355165585,0.00160388291331503,0.133640057947804,0.0387909470036944,0.0813532360771924,45.4
"1749","sc5rJUQ042_Cancer_TN",88,"ON.01910",0.0679503669515108,0.00163503840503028,0.133670656965712,0.0387018117561157,0.0813532360771924,117.8
"1750","sc5rJUQ042_Cancer_TN",89,"HY.11007",0.0687667235013894,0.00245522417957059,0.134476102716854,0.0364171364929608,0.0785569658633869,97.6
"1751","sc5rJUQ042_Cancer_TN",90,"A.443644",0.0701923588766074,0.00388776065485059,0.135882475955061,0.0327022058876893,0.0736797977102538,86.56
"1752","sc5rJUQ042_Cancer_TN",91,"PF.562271",0.0708317659151784,0.00453035129505593,0.136513157810333,0.0311442876107133,0.0712543549881472,69.76
"1753","sc5rJUQ042_Cancer_TN",92,"TG.101348",0.071684536597552,0.00538745313466811,0.137354208955087,0.0291657871517304,0.0688130290611139,68.8
"1754","sc5rJUQ042_Cancer_TN",93,"BX.912",0.072585979090297,0.00629357990519821,0.13824316007798,0.0271927373139705,0.065176243403326,76.2
"1755","sc5rJUQ042_Cancer_TN",94,"foretinib",0.0753556549907265,0.00907832948264414,0.140973794625099,0.0218333180721922,0.0531746940145325,90.76
"1756","sc5rJUQ042_Cancer_TN",95,"BIX.02189",0.0807664106480953,0.0145215000912833,0.146305401471824,0.0139542319171549,0.0351181503248398,104.88
"1757","sc5rJUQ042_Cancer_TN",96,"TGX.221",0.0817417403832336,0.0155030907006732,0.147266059177794,0.0128381936485621,0.0328570718802182,81.12
"1758","sc5rJUQ042_Cancer_TN",97,"SB.239063",0.0829499305460248,0.0167192135880029,0.148455902966191,0.0115655407919571,0.030110287234233,131.2
"1759","sc5rJUQ042_Cancer_TN",98,"KIN001.242",0.0847143530582298,0.0184955730515399,0.150193192050026,0.0099077027301529,0.0267154127188052,81.44
"1760","sc5rJUQ042_Cancer_TN",99,"AS.601245",0.0850554222515886,0.0188389979221479,0.150528969622395,0.00961279270948074,0.0263914854387562,121.12
"1761","sc5rJUQ042_Cancer_TN",100,"CGP.60474",0.0853029422466626,0.0190882372586905,0.150772639934794,0.00940369038816637,0.0262955046039467,138.48
"1762","sc5rJUQ042_Cancer_TN",101,"CYT387",0.0871430051041689,0.0209413397204429,0.152583834902775,0.00797207517373846,0.022712893419519,91.16
"1763","sc5rJUQ042_Cancer_TN",102,"trametinib",0.0881955620449995,0.0220015601620541,0.153619681162417,0.0072438236001609,0.0210349493004672,53.72
"1764","sc5rJUQ042_Cancer_TN",103,"KIN001.266",0.0884772977726933,0.0222853724247186,0.153896919583899,0.00705928825826912,0.0209010299411497,108.64
"1765","sc5rJUQ042_Cancer_TN",104,"PD.184352",0.0885143849669729,0.0223227337650603,0.153933413993528,0.00703531289298251,0.0209010299411497,55.92
"1766","sc5rJUQ042_Cancer_TN",105,"BMS.387032",0.0902492767629504,0.0240706563979172,0.155640376641087,0.0059921943730708,0.0184657418435447,140.72
"1767","sc5rJUQ042_Cancer_TN",106,"WZ.4.145",0.0925416401707421,0.0263808585277763,0.157895237691177,0.00482770262526103,0.015187147841967,41.56
"1768","sc5rJUQ042_Cancer_TN",107,"VX.745",0.0948446884384995,0.0287025405284603,0.16015992267616,0.00386760224655714,0.0124257008346836,138.24
"1769","sc5rJUQ042_Cancer_TN",108,"AZD.8330",0.0963902602333601,0.0302610176492179,0.161679363464186,0.00332413692734353,0.0109118407832364,69.8
"1770","sc5rJUQ042_Cancer_TN",109,"Y.39983",0.0970439711496457,0.0309202837384906,0.162321928939416,0.0031159357819499,0.0104556956238763,112.6
"1771","sc5rJUQ042_Cancer_TN",110,"HG.6.64.01",0.097677763189786,0.0315595166186287,0.16294486229048,0.00292548180457758,0.0100397216475276,111.92
"1772","sc5rJUQ042_Cancer_TN",111,"neratinib",0.102955328365009,0.0368844887043031,0.168129987658799,0.00170648833392218,0.0061352318671964,108.32
"1773","sc5rJUQ042_Cancer_TN",112,"WH.4023",0.103232620883608,0.0371643758514752,0.168402323541699,0.00165769994333268,0.00610518759617646,105.6
"1774","sc5rJUQ042_Cancer_TN",113,"NU.7441",0.103761635191114,0.0376983689029591,0.168921854063319,0.001568159005312,0.00591980024505281,85.36
"1775","sc5rJUQ042_Cancer_TN",114,"Y.27632",0.108046293871213,0.0420247427892366,0.173128366660347,0.000990965745357494,0.00383681609099953,125.72
"1776","sc5rJUQ042_Cancer_TN",115,"nintedanib",0.10928022139825,0.0432711431212785,0.174339348904226,0.000865617020300971,0.00343968868593281,103.04
"1777","sc5rJUQ042_Cancer_TN",116,"sirolimus",0.109377307028263,0.0433692188339921,0.174434620844991,0.000856405414790728,0.00343968868593281,43.12
"1778","sc5rJUQ042_Cancer_TN",117,"KIN001.055",0.109471067807933,0.0434639369970639,0.174526628891852,0.00084759550056412,0.00343968868593281,111.88
"1779","sc5rJUQ042_Cancer_TN",118,"fostamatinib",0.110255989409115,0.0442569199164364,0.175296832868257,0.000777068008418628,0.00335249340774894,84.96
"1780","sc5rJUQ042_Cancer_TN",119,"QL.XI.92",0.110821712694963,0.0448285048815042,0.175851899230454,0.000729652579394858,0.00324051586731246,84.88
"1781","sc5rJUQ042_Cancer_TN",120,"HG.5.88.01",0.110953437639575,0.0449616008814786,0.175981136845816,0.000719004305409049,0.00324051586731246,87.64
"1782","sc5rJUQ042_Cancer_TN",121,"buparlisib",0.11320044664689,0.0472323587150728,0.178185370931309,0.000558175324712628,0.00271885400101958,48.48
"1783","sc5rJUQ042_Cancer_TN",122,"NVP.BGJ398",0.118844591685375,0.0529391660660184,0.183719196827813,0.000289590770839857,0.00145760687989395,100.52
"1784","sc5rJUQ042_Cancer_TN",123,"AZD.1480",0.118979429479736,0.0530755535235091,0.183851348840625,0.000284985142382322,0.00145760687989395,89.56
"1785","sc5rJUQ042_Cancer_TN",124,"AS.605240",0.124437987417262,0.0585989108219444,0.189199211510159,0.000146854774093425,0.000791966817432399,87.2
"1786","sc5rJUQ042_Cancer_TN",125,"AT7867",0.125269895198972,0.0594410484407016,0.190013911623103,0.00013242231570033,0.000740584061879622,82.8
"1787","sc5rJUQ042_Cancer_TN",126,"AZ.628",0.127717151293876,0.0619189414368842,0.192410030387271,9.73172184123599e-05,0.000565188460779475,98.44
"1788","sc5rJUQ042_Cancer_TN",127,"JW.7.24.1",0.12931232381067,0.0635345204975876,0.193971455350233,7.93778639016954e-05,0.00047944229796624,29.48
"1789","sc5rJUQ042_Cancer_TN",128,"TAK.715",0.130738684607781,0.0649794203090978,0.195367362598189,6.60246177590187e-05,0.000415404886733826,127
"1790","sc5rJUQ042_Cancer_TN",129,"GSK.2126458",0.133173895676669,0.0674469202637314,0.197749975615071,4.79993584744104e-05,0.000315126223027651,35.08
"1791","sc5rJUQ042_Cancer_TN",130,"torin.1",0.134182156543159,0.0684687852509983,0.198736235778699,4.19953753709304e-05,0.000288240985500477,41.08
"1792","sc5rJUQ042_Cancer_TN",131,"GSK.690693",0.134289639886971,0.0685777269644284,0.198841366076455,4.13990701629916e-05,0.000288240985500477,35.2
"1793","sc5rJUQ042_Cancer_TN",132,"WYE.125132",0.134920212867462,0.0692168873357814,0.199458104508868,3.80591250394665e-05,0.000287346394047972,31.52
"1794","sc5rJUQ042_Cancer_TN",133,"AKT.inhibitor.1.2",0.135683976330098,0.0699911242715246,0.200205042807167,3.4355366894245e-05,0.000273034757948999,59.84
"1795","sc5rJUQ042_Cancer_TN",134,"torin.2",0.137431986171973,0.0717634024427152,0.201914263029401,2.71230129227274e-05,0.000227531941740657,35.88
"1796","sc5rJUQ042_Cancer_TN",135,"ZSTK.474",0.140407258727244,0.074780935771802,0.204822609160488,1.80195413061983e-05,0.000160055925719762,41.76
"1797","sc5rJUQ042_Cancer_TN",136,"doramapimod",0.1430537035836,0.0774659810543224,0.207408568854394,1.243758471437e-05,0.000117379705741867,138
"1798","sc5rJUQ042_Cancer_TN",137,"selumetinib",0.143176813724025,0.0775909100136782,0.207528843392893,1.22229559704833e-05,0.000117379705741867,72.24
"1799","sc5rJUQ042_Cancer_TN",138,"GSK.429286A",0.1497365016433,0.0842504901541884,0.213934629201464,4.73527140935784e-06,5.10732844866452e-05,134.44
"1800","sc5rJUQ042_Cancer_TN",139,"WH.4025",0.150658724450689,0.0851872260361599,0.214834772530368,4.1306737605358e-06,4.79793644493004e-05,107.6
"1801","sc5rJUQ042_Cancer_TN",140,"QL.X.138",0.151342691505095,0.0858820314781911,0.21550229391765,3.73074487798726e-06,4.69452063813397e-05,31.76
"1802","sc5rJUQ042_Cancer_TN",141,"ponatinib",0.15445271117699,0.0890421368337204,0.218536778619245,2.33480684726731e-06,3.20505303579422e-05,97.04
"1803","sc5rJUQ042_Cancer_TN",142,"AZD.8055",0.158019127010275,0.0926676100709472,0.222015049836595,1.34857384818349e-06,2.03634651075707e-05,42.88
"1804","sc5rJUQ042_Cancer_TN",143,"PI.103",0.160693213463346,0.0953871147813062,0.224621977723864,8.86440134901732e-07,1.48724955966846e-05,45.64
"1805","sc5rJUQ042_Cancer_TN",144,"GSK.1059615",0.161212298166655,0.0959151289315897,0.225127919794404,8.16448104212096e-07,1.48724955966846e-05,62.36
"1806","sc5rJUQ042_Cancer_TN",145,"NVP.TAE684",0.161232504798141,0.0959356839065782,0.225147614120038,8.13833897358734e-07,1.48724955966846e-05,88
"1807","sc5rJUQ042_Cancer_TN",146,"OSI.027",0.172788278476025,0.107699797872085,0.236401861150154,1.21828531245512e-07,3.06601803634538e-06,40.72
"1808","sc5rJUQ042_Cancer_TN",147,"saracatinib",0.1828699137371,0.117978105350325,0.246206513379261,2.08752960517553e-08,6.30433940763012e-07,112.76
"1809","sc5rJUQ042_Cancer_TN",148,"AZD.6482",0.198305870113749,0.133742174188154,0.261193305795397,1.15121673145298e-09,4.345843161235e-08,51.56
"1810","sc5rJUQ042_Cancer_TN",149,"GDC.0941",0.19877056328804,0.13421725221025,0.261644007469048,1.05111037688343e-09,4.345843161235e-08,69.96
"1811","sc5rJUQ042_Cancer_TN",150,"MK.2206",0.20123474589378,0.13673699974433,0.264033537572236,6.46459983290667e-10,4.345843161235e-08,77.16
"1812","sc5rJUQ042_Cancer_TN",151,"dasatinib",0.203272833815119,0.138821675377779,0.266009299253666,4.30428322982369e-10,4.345843161235e-08,94.24
"1813","sc5rJUQ043_Cancer_TN",1,"PF.431396",-0.0998871791380001,-0.165116017764212,-0.0337883224868755,0.00234154927702574,0.0765717486148385,41.44
"1814","sc5rJUQ043_Cancer_TN",2,"celastrol",-0.0985376223838105,-0.163789906434586,-0.0324268438213614,0.00268404246758223,0.0765717486148385,13.72
"1815","sc5rJUQ043_Cancer_TN",3,"TNF_lig",-0.0941625273823478,-0.159489196458005,-0.0280147857841808,0.00413215390946917,0.0765717486148385,12.68
"1816","sc5rJUQ043_Cancer_TN",4,"dovitinib",-0.0780148932591834,-0.143594609139165,-0.0117530080866476,0.0175762805126585,0.156118726906555,54.12
"1817","sc5rJUQ043_Cancer_TN",5,"XMD.885",-0.0730921497726157,-0.138742270332735,-0.0068024285965782,0.0261361004246865,0.17938868927853,22
"1818","sc5rJUQ043_Cancer_TN",6,"ZG.10",-0.0700906108996361,-0.135782111494316,-0.00378551112549782,0.0329561606794144,0.207349177607982,66.32
"1819","sc5rJUQ043_Cancer_TN",7,"BMS.509744",-0.0673755081382591,-0.13310342917671,-0.00105753667282952,0.0403826193723796,0.234529827893436,37.6
"1820","sc5rJUQ043_Cancer_TN",8,"pazopanib",-0.065733976622413,-0.131483451281464,0.000591298329011517,0.0455259163589392,0.254607902599993,52.92
"1821","sc5rJUQ043_Cancer_TN",9,"SGX523",-0.0607558668675579,-0.126568556854322,0.00558935248383119,0.0645985474529832,0.31465744081937,65.76
"1822","sc5rJUQ043_Cancer_TN",10,"pelitinib",-0.0601190371232406,-0.125939580782319,0.00622849457836035,0.0674565053756489,0.318310384741343,78.52
"1823","sc5rJUQ043_Cancer_TN",11,"rondual.kinase.inhibitor",-0.0584479673408911,-0.124288867733802,0.0079053743593389,0.075452541421319,0.325679561299812,62.56
"1824","sc5rJUQ043_Cancer_TN",12,"SB.216763",-0.053199524832081,-0.119101990091153,0.0131696391744763,0.105698415922699,0.387597604614673,84.4
"1825","sc5rJUQ043_Cancer_TN",13,"QL.XII.47",-0.050991990446902,-0.116919275165886,0.0153827299074345,0.120994738292427,0.398780584647871,6.6
"1826","sc5rJUQ043_Cancer_TN",14,"GSK.690693",-0.050253208700706,-0.116188657326997,0.0161232259509096,0.126483338150628,0.398780584647871,35.2
"1827","sc5rJUQ043_Cancer_TN",15,"FR.180204",-0.0497138121843923,-0.115655176339668,0.0166638281198629,0.130611463216557,0.402496549912248,62.56
"1828","sc5rJUQ043_Cancer_TN",16,"XMD.892",-0.049323338737529,-0.115268961452165,0.0170551501341895,0.133664402531142,0.403666495644049,36.84
"1829","sc5rJUQ043_Cancer_TN",17,"GSK.3.inhibitor.IX",-0.0471960692622192,-0.113164542034064,0.0191866854314726,0.151273443733617,0.430763741349613,55.88
"1830","sc5rJUQ043_Cancer_TN",18,"XMD.1499",-0.0463363989801461,-0.112313937940291,0.0200479084439389,0.158870556978146,0.431448202190159,33.4
"1831","sc5rJUQ043_Cancer_TN",19,"XMD.1150",-0.0416922177952488,-0.107717062097326,0.0246987748782518,0.20496155375112,0.507363846170806,23.24
"1832","sc5rJUQ043_Cancer_TN",20,"NVP.AUY922",-0.0396410571668795,-0.105685895281439,0.0267519735906962,0.228152527592686,0.555661801072509,59.8
"1833","sc5rJUQ043_Cancer_TN",21,"PD.0325901",-0.037668937298935,-0.103732478969225,0.0287255249334567,0.252153974218594,0.588798536095653,46.52
"1834","sc5rJUQ043_Cancer_TN",22,"BMS.345541",-0.0371349814468188,-0.103203499455554,0.0292597793282333,0.258944359948235,0.592433308366417,44.64
"1835","sc5rJUQ043_Cancer_TN",23,"YM.201636",-0.0364520269604716,-0.102526855463607,0.0299430603796981,0.267812494134655,0.592988179461619,66.48
"1836","sc5rJUQ043_Cancer_TN",24,"TGX.221",-0.0350225831203154,-0.101110421719194,0.0313729869030004,0.287042054468709,0.593253472984153,81.12
"1837","sc5rJUQ043_Cancer_TN",25,"erlotinib",-0.0348164726249668,-0.100906165037161,0.0315791445790698,0.289889656650444,0.593253472984153,94.44
"1838","sc5rJUQ043_Cancer_TN",26,"PF.477736",-0.0343626758920271,-0.100456430236427,0.0320330252793799,0.296225992058646,0.593253472984153,49.08
"1839","sc5rJUQ043_Cancer_TN",27,"serdemetan",-0.0334768527658991,-0.099578458282869,0.0329189334193852,0.308859451932505,0.605685418724783,77.04
"1840","sc5rJUQ043_Cancer_TN",28,"CP466722",-0.0324163689531085,-0.0985272382969382,0.0339793818085743,0.324444962234224,0.608497057854597,21.2
"1841","sc5rJUQ043_Cancer_TN",29,"buparlisib",-0.0323218222997209,-0.098433510389117,0.0340739180457585,0.32585887717326,0.608497057854597,48.48
"1842","sc5rJUQ043_Cancer_TN",30,"NVP.AEW541",-0.0304234536575647,-0.0965513328040401,0.035971826147194,0.355092422274504,0.653889704432318,82.08
"1843","sc5rJUQ043_Cancer_TN",31,"LDN.193189",-0.028176504682866,-0.0943229365649296,0.0382176112591599,0.391760018075982,0.69610859905216,73.96
"1844","sc5rJUQ043_Cancer_TN",32,"tivantinib",-0.0267999940727212,-0.0929574641192852,0.0395930776545085,0.415315502092616,0.712643645636193,42.24
"1845","sc5rJUQ043_Cancer_TN",33,"ruxolitinib",-0.0253074913219637,-0.091476648422682,0.0410841639432002,0.44177683422941,0.723567354388506,68.44
"1846","sc5rJUQ043_Cancer_TN",34,"GSK.461364",-0.0246057967700474,-0.0907803473458134,0.0417850903668037,0.454543186737158,0.723567354388506,45.8
"1847","sc5rJUQ043_Cancer_TN",35,"PI.103",-0.0245921497706854,-0.0907668046007276,0.041798721779313,0.454793515193625,0.723567354388506,45.64
"1848","sc5rJUQ043_Cancer_TN",36,"PHA.665752",-0.0245686642368995,-0.0907434984239744,0.0418221804313459,0.455224494482835,0.723567354388506,65.4
"1849","sc5rJUQ043_Cancer_TN",37,"XMD.1185H",-0.0237659246400572,-0.0899468456979779,0.0426239571981135,0.47009274808643,0.73295876751958,36.04
"1850","sc5rJUQ043_Cancer_TN",38,"PF.562271",-0.0237258979755129,-0.0899071203236776,0.0426639336153596,0.470841062578803,0.73295876751958,69.76
"1851","sc5rJUQ043_Cancer_TN",39,"GSK.1904529A",-0.02338684618251,-0.0895706122073252,0.0430025512543797,0.477206025632082,0.735178945945773,64.16
"1852","sc5rJUQ043_Cancer_TN",40,"GSK.2126458",-0.0226856050192768,-0.0888745840359706,0.0437028460890891,0.490518190776471,0.740272933456408,35.08
"1853","sc5rJUQ043_Cancer_TN",41,"PD.173074",-0.022444054641864,-0.0886348143628175,0.0439440553871559,0.495149445556935,0.740272933456408,43.36
"1854","sc5rJUQ043_Cancer_TN",42,"GSK.1059615",-0.0215331816645099,-0.0877305873138395,0.0448535725525464,0.512821375598149,0.746596022233315,62.36
"1855","sc5rJUQ043_Cancer_TN",43,"linsitinib",-0.021402318577604,-0.0876006700698869,0.0449842318121714,0.515386950761232,0.746596022233315,67.96
"1856","sc5rJUQ043_Cancer_TN",44,"trametinib",-0.0212214618319055,-0.0874211168009604,0.0451648031239119,0.518943572484151,0.746596022233315,53.72
"1857","sc5rJUQ043_Cancer_TN",45,"GSK.1070916",-0.0202036344642023,-0.0864105449260734,0.0461809432256538,0.539192958356199,0.768095629356472,45.4
"1858","sc5rJUQ043_Cancer_TN",46,"JNK.9L",-0.0180922033668896,-0.0843137304164632,0.0482884361681806,0.582421166396923,0.798661056683098,97
"1859","sc5rJUQ043_Cancer_TN",47,"canertinib",-0.0175765946434838,-0.0838016019347799,0.0488029934264973,0.593217732752515,0.798661056683098,93.4
"1860","sc5rJUQ043_Cancer_TN",48,"BMS.777607",-0.0173650585968938,-0.0835914835873721,0.0490140879015865,0.597673505994637,0.798661056683098,122.36
"1861","sc5rJUQ043_Cancer_TN",49,"MGCD.265",-0.0158734779576628,-0.0821097322362085,0.0505023866293026,0.62951342842219,0.812448954630348,60.68
"1862","sc5rJUQ043_Cancer_TN",50,"afatinib",-0.0153171472540869,-0.0815569926784179,0.0510574177704977,0.641571777999485,0.820994393880697,98.16
"1863","sc5rJUQ043_Cancer_TN",51,"SU.11274",-0.0145991609354903,-0.0808435807702244,0.0517736663084341,0.657274200597753,0.824577023217713,68.92
"1864","sc5rJUQ043_Cancer_TN",52,"XMD.1527",-0.0141934687418302,-0.0804404432956031,0.0521783463939855,0.666214548560006,0.824577023217713,83.76
"1865","sc5rJUQ043_Cancer_TN",53,"XMD.16144",-0.0131444028938596,-0.0793978831174527,0.053224694012414,0.689551033320415,0.844411712045628,45.76
"1866","sc5rJUQ043_Cancer_TN",54,"linifanib",-0.0129716013537646,-0.0792261392830452,0.0533970338281041,0.693424187375218,0.844411712045628,94.84
"1867","sc5rJUQ043_Cancer_TN",55,"CHIR.99021",-0.0115020023892397,-0.0777653766471522,0.0548625462600813,0.726678256158035,0.854841520633467,93.92
"1868","sc5rJUQ043_Cancer_TN",56,"AT7867",-0.0106384027385795,-0.0769068368640935,0.0557236111288256,0.746467211750483,0.860431671559717,82.8
"1869","sc5rJUQ043_Cancer_TN",57,"JWE.035",-0.00975733251066282,-0.076030827577814,0.0566019935800248,0.766829902171279,0.877206933544417,43.24
"1870","sc5rJUQ043_Cancer_TN",58,"olaparib",-0.00798681947714785,-0.0742701751100616,0.0583667949415009,0.808225034937138,0.895712086789438,93.56
"1871","sc5rJUQ043_Cancer_TN",59,"JW.7.24.1",-0.00754695688973617,-0.0738326981693646,0.0588051742257793,0.818597801171804,0.895712086789438,29.48
"1872","sc5rJUQ043_Cancer_TN",60,"sunitinib",-0.00515174981565559,-0.0714500340099737,0.0611918551864567,0.875592960155832,0.924577181703011,64.24
"1873","sc5rJUQ043_Cancer_TN",61,"AZD.5438",-0.00243434963039036,-0.0687459475110781,0.063898664072112,0.941027959514585,0.964662317108395,116.24
"1874","sc5rJUQ043_Cancer_TN",62,"AZD.8330",-0.00201040098575636,-0.0683239880870054,0.0643208723465592,0.951284005996789,0.964662317108395,69.8
"1875","sc5rJUQ043_Cancer_TN",63,"SYK.inhibitor",0.00126595188102137,-0.0650622079242762,0.0675829746186313,0.969311985000456,0.969311985000456,113.36
"1876","sc5rJUQ043_Cancer_TN",64,"JNJ.38877605",0.00138770942236074,-0.0649409646202131,0.0677041752530526,0.966362122992465,0.969311985000456,94.84
"1877","sc5rJUQ043_Cancer_TN",65,"NVP.BGJ398",0.00198555528592112,-0.064345615314622,0.0682992582303588,0.951885332775834,0.964662317108395,100.52
"1878","sc5rJUQ043_Cancer_TN",66,"TPCA.1",0.00243557377983479,-0.063897444913594,0.068747165882307,0.940998358545586,0.964662317108395,74.52
"1879","sc5rJUQ043_Cancer_TN",67,"GW.843682X",0.00307802554382279,-0.0632575851415168,0.069386557861741,0.92547553780735,0.963771077302827,36.48
"1880","sc5rJUQ043_Cancer_TN",68,"HG.5.113.01",0.00310429186153182,-0.063231423635614,0.0694126979225398,0.924841456925484,0.963771077302827,43.76
"1881","sc5rJUQ043_Cancer_TN",69,"nilotinib",0.00601370215410046,-0.0603330584763053,0.0723075597442435,0.854991891266803,0.909181518178079,49.08
"1882","sc5rJUQ043_Cancer_TN",70,"lapatinib",0.00619254887663713,-0.0601548542105363,0.0724854757123937,0.850729224004616,0.909181518178079,80.48
"1883","sc5rJUQ043_Cancer_TN",71,"TWS.119",0.00661327846162094,-0.0597356193010233,0.0729039990996652,0.840718844907057,0.906775325578325,118.96
"1884","sc5rJUQ043_Cancer_TN",72,"CYT387",0.00716352608041743,-0.0591872911552128,0.0734513261292969,0.827665804322504,0.899118967285597,91.16
"1885","sc5rJUQ043_Cancer_TN",73,"AZD.6482",0.00755670474642335,-0.0587954595180537,0.0738423934338235,0.818367577826884,0.895712086789438,51.56
"1886","sc5rJUQ043_Cancer_TN",74,"WYE.125132",0.00781534787719001,-0.0585376913490581,0.0740996365407248,0.812264755934634,0.895712086789438,31.52
"1887","sc5rJUQ043_Cancer_TN",75,"palbociclib",0.00841954874927836,-0.0579354999448798,0.0747005325303934,0.798053210113729,0.895712086789438,41.8
"1888","sc5rJUQ043_Cancer_TN",76,"amuvatinib",0.00919665695215446,-0.0571609052707997,0.075473319315347,0.779873068228391,0.88541979926682,96.32
"1889","sc5rJUQ043_Cancer_TN",77,"MK.1775",0.0109212114861567,-0.0554416433328019,0.0771879994450407,0.739967656870194,0.859500893749225,58.4
"1890","sc5rJUQ043_Cancer_TN",78,"masitinib",0.0113435883833558,-0.0550205026922159,0.0776078981558081,0.730295073918657,0.854841520633467,87.36
"1891","sc5rJUQ043_Cancer_TN",79,"PHA.793887",0.0115125814585126,-0.05485199762979,0.0777758931239087,0.726436936379464,0.854841520633467,71.24
"1892","sc5rJUQ043_Cancer_TN",80,"fostamatinib",0.0121123844603746,-0.0542538962002841,0.0783721231906291,0.712799781354327,0.85422830940082,84.96
"1893","sc5rJUQ043_Cancer_TN",81,"BIX.02189",0.0126966815692738,-0.0536712108804748,0.0789528941559085,0.699602688986181,0.845120048295307,104.88
"1894","sc5rJUQ043_Cancer_TN",82,"BI.2536",0.0142724943892988,-0.0520995196066831,0.080518973003635,0.664469271550551,0.824577023217713,47.76
"1895","sc5rJUQ043_Cancer_TN",83,"HG.5.88.01",0.0150051101060971,-0.0513687080674932,0.0812469519104145,0.648376934117281,0.822730395392516,87.64
"1896","sc5rJUQ043_Cancer_TN",84,"KIN001.266",0.0161396396641438,-0.0502368321633561,0.0823741614440462,0.623778857700366,0.811987995799614,108.64
"1897","sc5rJUQ043_Cancer_TN",85,"QL.XI.92",0.0163870236426129,-0.0499900041688012,0.0826199267898795,0.618469186054965,0.811987995799614,84.88
"1898","sc5rJUQ043_Cancer_TN",86,"PD.184352",0.0164817969903421,-0.0498954416715486,0.0827140779016088,0.616440276315315,0.811987995799614,55.92
"1899","sc5rJUQ043_Cancer_TN",87,"ZSTK.474",0.0177538091667612,-0.0486261442652056,0.0839776242460653,0.589496640800756,0.798661056683098,41.76
"1900","sc5rJUQ043_Cancer_TN",88,"foretinib",0.0181671485162101,-0.0482136409192754,0.0843881667909913,0.580859510964579,0.798661056683098,90.76
"1901","sc5rJUQ043_Cancer_TN",89,"GDC.0879",0.0183743320314421,-0.0480068679253532,0.084593939968546,0.576552578362372,0.798661056683098,67.04
"1902","sc5rJUQ043_Cancer_TN",90,"TG.101348",0.0196152417441988,-0.0467682979008148,0.0858262843586657,0.551076506809429,0.77768740680583,68.8
"1903","sc5rJUQ043_Cancer_TN",91,"SAR.245408",0.0212106711812471,-0.0451755766072851,0.0874104037850639,0.519156174400649,0.746596022233315,94.32
"1904","sc5rJUQ043_Cancer_TN",92,"AKT.inhibitor.1.2",0.0231328578422234,-0.04325620437156,0.0893185194703054,0.48200473939491,0.735178945945773,59.84
"1905","sc5rJUQ043_Cancer_TN",93,"WZ.4.145",0.0247184487448479,-0.0416725661128007,0.0908921377972714,0.452479762276357,0.723567354388506,41.56
